Class,Family,Species,Troph,FoodI,FoodII,FoodIII,Stage,DietPercent,ItemName,ID
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,4.01,zoobenthos,mollusks,gastropods,juv./adults,19.24810028076172,Busycon sp.,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,4.01,zoobenthos,mollusks,gastropods,juv./adults,70.92289733886719,Euspira heros,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,4.01,zoobenthos,benth. crust.,n.a./other benth. crustaceans,juv./adults,1.0298999547958374,Pagurus acadianus,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,4.01,zoobenthos,benth. crust.,n.a./other benth. Crustaceans,juv./adults,8.729100227355957,Pagurus pollicaris,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.9,zoobenthos,mollusks,bivalves,juv./adults,1.2914999723434448,Tagelus divisus,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.9,zoobenthos,mollusks,bivalves,juv./adults,2.3227999210357666,Mytilus edulis,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.9,zoobenthos,mollusks,bivalves,juv./adults,9.821800231933594,Ensis leei,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.9,zoobenthos,benth. crust.,crabs,juv./adults,0.10010000318288803,Callinectes sapidus,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.9,zoobenthos,mollusks,gastropods,juv./adults,0.08009999990463257,Ilyanassa trivittata,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.9,zoobenthos,mollusks,gastropods,juv./adults,4.675600051879883,Busycon sp.,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.9,zoobenthos,mollusks,gastropods,juv./adults,72.82740020751953,Euspira heros,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.9,zoobenthos,benth. crust.,n.a./other benth. Crustaceans,juv./adults,0.9911999702453613,Pagurus acadianus,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.9,zoobenthos,benth. crust.,n.a./other benth. Crustaceans,juv./adults,5.6367998123168945,Pagurus longicarpus,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.9,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,0.009999999776482582,Crangon septemspinosa,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.9,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,0.019999999552965164,Spirontocaris liljeborgii,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.9,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,2.2227001190185547,Carcinus maenas,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.78,zoobenthos,mollusks,bivalves,juv./adults,0.28999999165534973,Yoldia sp.,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.78,zoobenthos,mollusks,bivalves,juv./adults,0.5,Tagelus divisus,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.78,zoobenthos,mollusks,bivalves,juv./adults,0.5600000023841858,Lunarca ovalis,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.78,zoobenthos,mollusks,bivalves,juv./adults,3.2300000190734863,Ensis leei,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.78,zoobenthos,benth. crust.,crabs,juv./adults,0.12999999523162842,Callinectes sapidus,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.78,zoobenthos,mollusks,gastropods,juv./adults,0.4099999964237213,Nucella lapillus,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.78,zoobenthos,mollusks,gastropods,juv./adults,6.619999885559082,Crepidula fornicata,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.78,zoobenthos,mollusks,gastropods,juv./adults,7.329999923706055,Ilyanassa trivittata,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.78,zoobenthos,mollusks,gastropods,juv./adults,9.649999618530273,Busycon sp.,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.78,zoobenthos,mollusks,gastropods,juv./adults,27.200000762939453,Euspira heros,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.78,zoobenthos,benth. crust.,n.a./other benth. Crustaceans,juv./adults,0.07000000029802322,Pagurus acadianus,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.78,zoobenthos,benth. crust.,n.a./other benth. Crustaceans,juv./adults,43.81999969482422,Pagurus longicarpus,ASV_253
Chondrichthyes,Myliobatidae,Myliobatis freminvillei,3.78,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,0.1899999976158142,Crangon septemspinosa,ASV_253
Chondrichthyes,Myliobatidae,Rhinoptera bonasus,4.39,nekton,finfish,bony fish,juv./adults,90.69999694824219,Anchoa hepsetus,ASV_1033
Chondrichthyes,Myliobatidae,Rhinoptera bonasus,4.39,detritus,detritus,carcasses,n.a./others,0.4000000059604645,Animal remains,ASV_1033
Chondrichthyes,Myliobatidae,Rhinoptera bonasus,4.39,zoobenthos,benth. crust.,crabs,juv./adults,0.20000000298023224,Pagurus sp.,ASV_1033
Chondrichthyes,Myliobatidae,Rhinoptera bonasus,4.39,zooplankton,plank. crust.,mysids,juv./adults,0.10000000149011612,Mysidacea,ASV_1033
Chondrichthyes,Myliobatidae,Rhinoptera bonasus,4.39,zooplankton,plank. crust.,mysids,juv./adults,8.5,Mysidopsis bigelowi,ASV_1033
Chondrichthyes,Myliobatidae,Rhinoptera bonasus,4.39,zoobenthos,benth. crust.,shrimps/prawns,juv./adults,0.10000000149011612,Crangon septemspinosa,ASV_1033
Chondrichthyes,Myliobatidae,Rhinoptera bonasus,3.23,zoobenthos,mollusks,bivalves,juv./adults,7.400000095367432,Mercenaria mercenaria,ASV_1033
Chondrichthyes,Myliobatidae,Rhinoptera bonasus,3.23,zoobenthos,mollusks,bivalves,juv./adults,12.399999618530273,Tagelus plebeius,ASV_1033
Chondrichthyes,Myliobatidae,Rhinoptera bonasus,3.23,zoobenthos,mollusks,bivalves,juv./adults,13.399999618530273,Macoma balthica,ASV_1033
Chondrichthyes,Myliobatidae,Rhinoptera bonasus,3.23,zoobenthos,mollusks,bivalves,juv./adults,66.5999984741211,Mya arenaria,ASV_1033
Chondrichthyes,Myliobatidae,Rhinoptera bonasus,3.23,nekton,finfish,n.a./other finfish,n.a./others,0.20000000298023224,teleost,ASV_1033
Chondrichthyes,Myliobatidae,Rhinoptera bonasus,3.5,zoobenthos,benth. crust.,crabs,juv./adults,95.0999984741211,crabs,ASV_1033
Chondrichthyes,Myliobatidae,Rhinoptera bonasus,3.5,zoobenthos,other benth. invertebrates,n.a./other benth. invertebrates,recruits/juv.,4.900000095367432,invertebrates,ASV_1033
Chondrichthyes,Potamotrygonidae,Taeniura meyeni,NA,NA,NA,NA,NA,NA,NA,ASV_284
